label,text
promo,"শেখ হাসিনা সরকারের সাফল্য: 
২০০৬ সালে সামাজিক নিরাপত্তা খাতে বরাদ্দ ছিল মাত্র ২ হাজার ৫০৫ কোটি টাকা। ২০২৩ সালে বেড়ে দাঁড়িয়েছে ১ লক্ষ ২৬ হাজার ২৭২ কোটি টাকা।"
smish,"bKash অ্যাকাউন্টে ৫,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে কল করুন: +8801810900912"
normal,"তোমারি চোখেরই আঙ্গিনায়, এখনো কি তেমনি করে ছড়ায় আলো? এখনো কি তারার পানে চেয়ে থাকো আন মনে? তুমি কি আমায় আগের মত বাস ভাল?"
normal,কাল কি করছো?
normal,০১৭২৯১৭৩৮৪৯ এই নাম্বারে কল করুন।
promo,"মে-২৪
রিচার্জ:0৳
খরচ:
ডেটা:287৳
ভয়েস:101৳
অন্যান্য:0৳"
smish,একটি নতুন বাইক জেতার সুযোগ! আমাদের জরিপে অংশগ্রহণ করুন www.face3b00kurl.com-এ।
normal,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।
smish,রমজানের উপহার  https://bjmltcyj.prescriptiondome.top/12acdFRHQ1QBeQYFaFMrInxbWQlvWCRyW0ZWbzEUBAIkCAAZVDkbGyVcLDFLVF8NGyc1cUwTTQVBXhUndyBoPDwVJFI-Kw&p=uexjms&_mi1710919302243
smish,আপনার ব্যাংক অ্যাকাউন্টের তথ্য যাচাই করতে হবে। অনুগ্রহ করে এখানে ক্লিক করুন: http://bit.ly/VerifyInfo
promo,সীমিত সময়ের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo
normal,"তুমি অসাধারণ, নিজের উপর বিশ্বাস রাখো।"
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
smish,"ফ্রি ইনকাম ।কাজ করতে চাইলে লিংক ক্লিক করে  একাউন্ট করেন ।

https://online-earn.beauty/371606448961"
normal,কেমন চলছে তোমার দিন?
normal,শুভ অসুস্থ্য দিনের শুভেচ্ছা!
promo,"১০০৳ ক্যাশব্যাক! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
smish,"ফ্রিতে মাইনিং করে ইনকাম
https://t.me/hamster_koMbat_bot/start?startapp=kentId6816861581"
normal,"তুমি যা করতে পারো, তা অসাধারণ।"
promo,বড়দিনের শুভেচ্ছা। থাকছে ২৫% ছাড় ৩১ ডিসেম্বর পর্যন্ত । ০১৭১৩১৯৯২৭০
normal,তোমার পরিশ্রম সার্থক হবে।
smish,"bKash অ্যাকাউন্টে ১০,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801711011123"
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
normal,আমার প্রিয় মানুষ যারা জীবন নিয়ে আমার পরিবারে সমস্যা আছে সেগুলোকে আমি সমাধান করতে চাই।
promo,"আজ ও কাল মেন্স ওয়ার্ল্ড এর সকল শাখায় ফ্ল্যাট ৫০% ডিসকাউন্ট
cutt.ly/fmw"
smish,"অভিনন্দন! আপনি 50,000 টাকা নগদ পুরস্কার জিতেছেন। আপনার পুরস্কার দাবি করতে 018XXXXXXXXX নম্বরে কল করুন।"
smish,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp 7602236317
promo,"আড্ডা+ইন্টারনেটিংয়ে নতুন ডিল ১০জিবি+৩০০মি@২৯৬৳,৩০দিন:cutt.ly/QwFwTH3J"
promo,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।
smish,"আজই আইপিএলে বাজি ধরুন এবং ১০,০০০ টাকা ক্যাশব্যাক জিতুন। শুরু করুন: promusic.co/components/interbank.com/"
smish,সোনালী ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। কল করুন: +8801914455667
smish,আপনার ব্যাংক অ্যাকাউন্টের নিরাপত্তার জন্য লগইন করুন: [bankverify.org/LoginBD]
normal,আমি আমার বাড়িতে একটি বিশেষ স্থান রেখে আসতে পারি তা হল বোতামের জন্য।
normal,তুমি কি বাগানে যাচ্ছো?
promo,অফারের ছড়াছড়ি! এখনই কিনুন ২০% ছাড়ে আপনার পছন্দের পোশাক। শুধু আজকের জন্য!
normal,০১৭২৯১৭৩৮৯২ নাম্বারে রকেটে টাকা পাঠাও।
promo,"১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৭১৯, ৩০দিন: cutt.ly/wwE5YMXC"
promo,"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা mygp.li/a8"
promo,"ফাগুনের গুনগুন ডিল নাও- ১৩জিবি@১১৩৳, ৩দিন: cutt.ly/0wVxZ5vA"
promo,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।
normal,আজ তোমার স্কুলের কী কাজ হয়েছে?
promo,"২০০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/OwG5T3ub"
normal,এটা সালিমের নাম্বার ওকে কল দিস আসার সময় ০১৭৩৮৮৩৮৮৩৮
smish,"ফ্রী ফেসবুক থেকে ইনকাম করুন ইনবক্স করুন
সততার সাথে কাজ করেন 🥰😍
সাপোর্ট (গ্রুপ এবং বট)
t.me/Facebook_ID_Sell1_bot 
অফিসিয়াল এডমিন👆"
smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।"
normal,তোমার প্রতিভা অসাধারণ।
promo,সব ডিভিডিতে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
smish,আপনার ইমেইল বাক্সটি পূর্ণ। ক্লিয়ার করতে এখানে ক্লিক করুন: [emailclean.com/ClearBD]
